priority_id,headword,gloss_en,part_of_speech,first_lesson_number,lesson_frequency,occurrence_count,linked_entry_count,avg_confidence,lessons_json,lesson_number
FCN-VP-00187,tihuallauh,,,21,2,2,0,0.4,"[21, 22]",21
FCN-VP-00188,tiquixmati,,,21,2,2,0,0.4,"[21, 29]",21
FCN-VP-00189,tlacatl,"a person, a human being",noun,21,2,2,1,0.9,"[21, 22]",21
FCN-VP-00190,tlahtolpamitl,,,21,2,2,0,0.4,"[21, 26]",21
FCN-VP-00191,xihuitl,year,noun,21,2,2,1,0.9,"[21, 22]",21
FCN-VP-00192,xinachtli,Seed.,noun,21,2,2,1,0.9,"[21, 22]",21
FCN-VP-00642,cequinon,,,21,1,1,0,0.4,[21],21
FCN-VP-00643,chichimequetl,,,21,1,1,0,0.4,[21],21
FCN-VP-00644,cuahuehhueloa,,,21,1,1,0,0.4,[21],21
FCN-VP-00645,cuaquixtia,,,21,1,1,0,0.4,[21],21
FCN-VP-00646,emecatl,,,21,1,1,0,0.4,[21],21
FCN-VP-00647,huatl,,,21,1,1,0,0.4,[21],21
FCN-VP-00648,huehuentzin,,,21,1,1,0,0.4,[21],21
FCN-VP-00649,hueli,,,21,1,1,0,0.4,[21],21
FCN-VP-00650,ipohual,season,noun,21,1,1,1,0.9,[21],21
FCN-VP-00651,itequiuh,,,21,1,1,0,0.4,[21],21
FCN-VP-00652,march,,,21,1,1,0,0.4,[21],21
FCN-VP-00653,moaquechia,,,21,1,1,0,0.4,[21],21
FCN-VP-00654,moaquechiz,,,21,1,1,0,0.4,[21],21
FCN-VP-00655,mochihchihua,,,21,1,1,0,0.4,[21],21
FCN-VP-00656,mocui,,,21,1,1,0,0.4,[21],21
FCN-VP-00657,moquixtia,,,21,1,1,0,0.4,[21],21
FCN-VP-00658,neletl,,,21,1,1,0,0.4,[21],21
FCN-VP-00659,occurs,,,21,1,1,0,0.4,[21],21
FCN-VP-00660,patzcalli,,,21,1,1,0,0.4,[21],21
FCN-VP-00661,pilatzin,,,21,1,1,0,0.4,[21],21
FCN-VP-00662,pilchiquitzin,,,21,1,1,0,0.4,[21],21
FCN-VP-00663,pilcintzin,,,21,1,1,0,0.4,[21],21
FCN-VP-00664,pilmolcatzin,,,21,1,1,0,0.4,[21],21
