priority_id,headword,gloss_en,part_of_speech,first_lesson_number,lesson_frequency,occurrence_count,linked_entry_count,avg_confidence,lessons_json
FCN-VP-01109,quipoloyaya,,,28,1,1,0,0.4,[28]
FCN-VP-01110,quipoloyayah,,,28,1,1,0,0.4,[28]
FCN-VP-01111,quiāmatiyaya,,,28,1,1,0,0.4,[28]
FCN-VP-01112,quiāmatiyayah,,,28,1,1,0,0.4,[28]
FCN-VP-01113,quiōniyaya,,,28,1,1,0,0.4,[28]
FCN-VP-01114,quiōniyayah,,,28,1,1,0,0.4,[28]
FCN-VP-01115,ticcuāyaya,,,28,1,1,0,0.4,[28]
FCN-VP-01116,ticcuāyayah,,,28,1,1,0,0.4,[28]
FCN-VP-01117,ticcāhuyaya,,,28,1,1,0,0.4,[28]
FCN-VP-01118,ticcāhuyayah,,,28,1,1,0,0.4,[28]
FCN-VP-01119,ticmāmāyaya,,,28,1,1,0,0.4,[28]
FCN-VP-01120,ticmāmāyayah,,,28,1,1,0,0.4,[28]
FCN-VP-01121,ticāmatiyaya,,,28,1,1,0,0.4,[28]
FCN-VP-01122,ticāmatiyayah,,,28,1,1,0,0.4,[28]
FCN-VP-01123,ticōniyaya,,,28,1,1,0,0.4,[28]
FCN-VP-01124,ticōniyayah,,,28,1,1,0,0.4,[28]
FCN-VP-01125,timotlaloyaya,,,28,1,1,0,0.4,[28]
FCN-VP-01126,timotlaloyayah,,,28,1,1,0,0.4,[28]
FCN-VP-01127,tiquilliyaya,,,28,1,1,0,0.4,[28]
FCN-VP-01128,tiquilliyayah,,,28,1,1,0,0.4,[28]
FCN-VP-01129,tiquittayaya,,,28,1,1,0,0.4,[28]
FCN-VP-01130,tiquittayayah,,,28,1,1,0,0.4,[28]
FCN-VP-01131,tiāmiquiyaya,,,28,1,1,0,0.4,[28]
FCN-VP-01132,tiāmiquiyayah,,,28,1,1,0,0.4,[28]
FCN-VP-01133,tlach,,,28,1,1,0,0.4,[28]
FCN-VP-01134,tlaōniyaya,,,28,1,1,0,0.4,[28]
FCN-VP-01135,ahhuayohua,,,29,1,1,0,0.4,[29]
FCN-VP-01136,cheneh,,,29,1,1,0,0.4,[29]
FCN-VP-01137,chickenpox,,,29,1,1,0,0.4,[29]
FCN-VP-01138,cocoliztli,"illness, disease",noun,29,1,1,1,0.9,[29]
FCN-VP-01139,cocōliztli,,,29,1,1,0,0.4,[29]
FCN-VP-01140,cure,,,29,1,1,0,0.4,[29]
FCN-VP-01141,eztli,Blood.,noun,29,1,1,1,0.9,[29]
FCN-VP-01142,headache,,,29,1,1,0,0.4,[29]
FCN-VP-01143,itlacayo,,,29,1,1,0,0.4,[29]
FCN-VP-01144,itlācayo,,,29,1,1,0,0.4,[29]
FCN-VP-01145,iyācatzo,,,29,1,1,0,0.4,[29]
FCN-VP-01146,iyācatzol,,,29,1,1,0,0.4,[29]
FCN-VP-01147,iīxnēzca,,,29,1,1,0,0.4,[29]
FCN-VP-01148,liztli,,,29,1,1,0,0.4,[29]
FCN-VP-01149,mitzcocōz,,,29,1,1,0,0.4,[29]
FCN-VP-01150,mocuapoloa,,,29,1,1,0,0.4,[29]
FCN-VP-01151,motequipachoa,,,29,1,1,0,0.4,[29]
FCN-VP-01152,motlācayo,,,29,1,1,0,0.4,[29]
FCN-VP-01153,motzontecon,,,29,1,1,0,0.4,[29]
FCN-VP-01154,moācacahuaquētza,,,29,1,1,0,0.4,[29]
FCN-VP-01155,neltotōnic,,,29,1,1,0,0.4,[29]
FCN-VP-01156,notzontecon,,,29,1,1,0,0.4,[29]
FCN-VP-01157,nēchcocōa,,,29,1,1,0,0.4,[29]
FCN-VP-01158,pahtli,Medicine; poison.,noun,29,1,1,1,0.9,[29]
FCN-VP-01159,pilcocōtzin,,,29,1,1,0,0.4,[29]
FCN-VP-01160,pilcocōtzintzin,,,29,1,1,0,0.4,[29]
FCN-VP-01161,pēhuaz,,,29,1,1,0,0.4,[29]
FCN-VP-01162,pēuhqui,,,29,1,1,0,0.4,[29]
FCN-VP-01163,quetorolaco,,,29,1,1,0,0.4,[29]
FCN-VP-01164,quicocōhua,,,29,1,1,0,0.4,[29]
FCN-VP-01165,quicuezoa,,,29,1,1,0,0.4,[29]
FCN-VP-01166,quimācaz,,,29,1,1,0,0.4,[29]
FCN-VP-01167,quizazeh,,,29,1,1,0,0.4,[29]
FCN-VP-01168,quēmmanya,,,29,1,1,0,0.4,[29]
FCN-VP-01169,quīz,,,29,1,1,0,0.4,[29]
FCN-VP-01170,temahmauhtih,,,29,1,1,0,0.4,[29]
FCN-VP-01171,tepēcocah,,,29,1,1,0,0.4,[29]
FCN-VP-01172,ticaxāniz,,,29,1,1,0,0.4,[29]
FCN-VP-01173,ticcicināltiz,,,29,1,1,0,0.4,[29]
FCN-VP-01174,ticececuiz,,,29,1,1,0,0.4,[29]
FCN-VP-01175,tichuahuānaz,,,29,1,1,0,0.4,[29]
FCN-VP-01176,ticpitziniz,,,29,1,1,0,0.4,[29]
FCN-VP-01177,ticōni,,,29,1,1,0,0.4,[29]
FCN-VP-01178,ticōniz,,,29,1,1,0,0.4,[29]
FCN-VP-01179,timihyocui,,,29,1,1,0,0.4,[29]
FCN-VP-01180,timotlalhuiliz,,,29,1,1,0,0.4,[29]
FCN-VP-01181,timoyācalichiniz,,,29,1,1,0,0.4,[29]
FCN-VP-01182,tiohuihtiyāz,,,29,1,1,0,0.4,[29]
FCN-VP-01183,tiquechahhuayohuaz,,,29,1,1,0,0.4,[29]
FCN-VP-01184,tiquihnequiz,,,29,1,1,0,0.4,[29]
FCN-VP-01185,titlatlaciz,,,29,1,1,0,0.4,[29]
FCN-VP-01186,titlācayocuahcualo,,,29,1,1,0,0.4,[29]
FCN-VP-01187,tiyācaātemoz,,,29,1,1,0,0.4,[29]
FCN-VP-01188,tiyōlpāquiz,,,29,1,1,0,0.4,[29]
FCN-VP-01189,tlaltepāctli,,,29,1,1,0,0.4,[29]
FCN-VP-01190,tlapoloa,,,29,1,1,0,0.4,[29]
FCN-VP-01191,tlapoloā,,,29,1,1,0,0.4,[29]
FCN-VP-01192,tlācayocuahcualo,,,29,1,1,0,0.4,[29]
FCN-VP-01193,tzapalōtl,,,29,1,1,0,0.4,[29]
FCN-VP-01194,tzimpochquitzin,,,29,1,1,0,0.4,[29]
FCN-VP-01195,tēmahmāuhtih,,,29,1,1,0,0.4,[29]
FCN-VP-01196,tōnalīxco,,,29,1,1,0,0.4,[29]
FCN-VP-01197,xichuahuāna,,,29,1,1,0,0.4,[29]
FCN-VP-01198,yahyamaniyāz,,,29,1,1,0,0.4,[29]
FCN-VP-01199,yācaezquiza,,,29,1,1,0,0.4,[29]
FCN-VP-01200,yācaezquīza,,,29,1,1,0,0.4,[29]
FCN-VP-01201,yācaātemo,,,29,1,1,0,0.4,[29]
FCN-VP-01202,yōlic,,,29,1,1,0,0.4,[29]
FCN-VP-01203,āhachica,,,29,1,1,0,0.4,[29]
FCN-VP-01204,ātōtōmontzin,,,29,1,1,0,0.4,[29]
FCN-VP-01205,īpahyo,,,29,1,1,0,0.4,[29]
FCN-VP-01206,ītzontecon,,,29,1,1,0,0.4,[29]
FCN-VP-01207,ītēcac,,,29,1,1,0,0.4,[29]
FCN-VP-01208,īxchohchōca,,,29,1,1,0,0.4,[29]
FCN-VP-01209,chōca,,,30,1,1,0,0.4,[30]
FCN-VP-01210,cuapa,,,30,1,1,0,0.4,[30]
FCN-VP-01211,icuaptozquia,,,30,1,1,0,0.4,[30]
FCN-VP-01212,imāltihtozquia,,,30,1,1,0,0.4,[30]
FCN-VP-01213,inmāltihtozquiah,,,30,1,1,0,0.4,[30]
FCN-VP-01214,inmāltizquiah,,,30,1,1,0,0.4,[30]
FCN-VP-01215,māltihtozquiah,,,30,1,1,0,0.4,[30]
FCN-VP-01216,māltizquia,,,30,1,1,0,0.4,[30]
FCN-VP-01217,māltizquiah,,,30,1,1,0,0.4,[30]
FCN-VP-01218,nichōcazquia,,,30,1,1,0,0.4,[30]
FCN-VP-01219,nicuapazquia,,,30,1,1,0,0.4,[30]
FCN-VP-01220,nicōnitozquia,,,30,1,1,0,0.4,[30]
FCN-VP-01221,nimāltihtozquia,,,30,1,1,0,0.4,[30]
FCN-VP-01222,nimāltiz,,,30,1,1,0,0.4,[30]
FCN-VP-01223,nimāltizquia,,,30,1,1,0,0.4,[30]
FCN-VP-01224,niquittazquia,,,30,1,1,0,0.4,[30]
FCN-VP-01225,ticōnizquiah,,,30,1,1,0,0.4,[30]
FCN-VP-01226,timāltihtozquia,,,30,1,1,0,0.4,[30]
FCN-VP-01227,timāltihtozquiah,,,30,1,1,0,0.4,[30]
FCN-VP-01228,timāltizquia,,,30,1,1,0,0.4,[30]
FCN-VP-01229,timāltizquiah,,,30,1,1,0,0.4,[30]
FCN-VP-01230,tlaceceya,,,30,1,1,0,0.4,[30]
FCN-VP-01231,tlamanēxtili,,,30,1,1,0,0.4,[30]
FCN-VP-01232,toqueh,,,30,1,1,0,0.4,[30]
FCN-VP-01233,zquiah,,,30,1,1,0,0.4,[30]
FCN-VP-01234,āxoncayaya,,,30,1,1,0,0.4,[30]
FCN-VP-01235,axtlen,"think nothing of it, you're welcome, don't mention it",intj,31,1,1,1,0.9,[31]
FCN-VP-01236,cequinoqueh,,,31,1,1,0,0.4,[31]
FCN-VP-01237,curandero,,,31,1,1,0,0.4,[31]
FCN-VP-01238,cuts,,,31,1,1,0,0.4,[31]
FCN-VP-01239,ichpōcatl,,,31,1,1,0,0.4,[31]
FCN-VP-01240,ichān,,,31,1,1,0,0.4,[31]
FCN-VP-01241,imāco,,,31,1,1,0,0.4,[31]
FCN-VP-01242,inmoīxtēnno,,,31,1,1,0,0.4,[31]
FCN-VP-01243,mitzcocōliah,,,31,1,1,0,0.4,[31]
FCN-VP-01244,mitzilcāhua,,,31,1,1,0,0.4,[31]
FCN-VP-01245,mitzpoloā,,,31,1,1,0,0.4,[31]
FCN-VP-01246,moconēuh,,,31,1,1,0,0.4,[31]
FCN-VP-01247,motiochīhua,,,31,1,1,0,0.4,[31]
FCN-VP-01248,moxīcoah,,,31,1,1,0,0.4,[31]
FCN-VP-01249,nahnahui,four apiece; four each.,num,31,1,1,1,0.9,[31]
FCN-VP-01250,niccotonquiya,,,31,1,1,0,0.4,[31]
FCN-VP-01251,pilcīntzin,,,31,1,1,0,0.4,[31]
FCN-VP-01252,polihui,to become lost or destroyed,verb,31,1,1,1,0.9,[31]
FCN-VP-01253,que,,,31,1,1,0,0.4,[31]
FCN-VP-01254,quicencuilia,,,31,1,1,0,0.4,[31]
FCN-VP-01255,quichīhuaz,,,31,1,1,0,0.4,[31]
FCN-VP-01256,quichīuhtozquia,,,31,1,1,0,0.4,[31]
FCN-VP-01257,quicocōliah,,,31,1,1,0,0.4,[31]
FCN-VP-01258,quicualtlāliah,,,31,1,1,0,0.4,[31]
FCN-VP-01259,quiihtoā,,,31,1,1,0,0.4,[31]
FCN-VP-01260,quiilihqui,,,31,1,1,0,0.4,[31]
FCN-VP-01261,quiittazceh,,,31,1,1,0,0.4,[31]
FCN-VP-01262,quimictia,,,31,1,1,0,0.4,[31]
FCN-VP-01263,quimictiah,,,31,1,1,0,0.4,[31]
FCN-VP-01264,quincamahuia,,,31,1,1,0,0.4,[31]
FCN-VP-01265,quintlahtlania,,,31,1,1,0,0.4,[31]
FCN-VP-01266,quiochpānah,,,31,1,1,0,0.4,[31]
FCN-VP-01267,quipalehuīcān,,,31,1,1,0,0.4,[31]
FCN-VP-01268,quipanhuetzi,,,31,1,1,0,0.4,[31]
FCN-VP-01269,quitlatēmolihqui,,,31,1,1,0,0.4,[31]
FCN-VP-01270,quitlālia,,,31,1,1,0,0.4,[31]
FCN-VP-01271,quitlālīcān,,,31,1,1,0,0.4,[31]
FCN-VP-01272,quitēma,,,31,1,1,0,0.4,[31]
FCN-VP-01273,quiāhhuia,,,31,1,1,0,0.4,[31]
FCN-VP-01274,quēmmaniuhqui,,,31,1,1,0,0.4,[31]
FCN-VP-01275,quēnniuhqui,,,31,1,1,0,0.4,[31]
FCN-VP-01276,quēuhquinon,,,31,1,1,0,0.4,[31]
FCN-VP-01277,tiitztoqueh,,,31,1,1,0,0.4,[31]
FCN-VP-01278,tiquincāhua,,,31,1,1,0,0.4,[31]
FCN-VP-01279,tiquittazceh,,,31,1,1,0,0.4,[31]
FCN-VP-01280,titlacuācān,,,31,1,1,0,0.4,[31]
FCN-VP-01281,tlacamahuia,,,31,1,1,0,0.4,[31]
FCN-VP-01282,tlachixtozquia,,,31,1,1,0,0.4,[31]
FCN-VP-01283,tlachiya,,,31,1,1,0,0.4,[31]
FCN-VP-01284,tlachīxquetl,,,31,1,1,0,0.4,[31]
FCN-VP-01285,tlacotōntli,,,31,1,1,0,0.4,[31]
FCN-VP-01286,tlacuāh,,,31,1,1,0,0.4,[31]
FCN-VP-01287,tlacuāhquehya,,,31,1,1,0,0.4,[31]
FCN-VP-01288,tlaehelto,,,31,1,1,0,0.4,[31]
FCN-VP-01289,tlahtlālia,,,31,1,1,0,0.4,[31]
FCN-VP-01290,tlanāhuatia,,,31,1,1,0,0.4,[31]
FCN-VP-01291,tlaochpanāliztli,,,31,1,1,0,0.4,[31]
FCN-VP-01292,tlaochpānaliztli,,,31,1,1,0,0.4,[31]
FCN-VP-01293,tlaochpāntli,,,31,1,1,0,0.4,[31]
FCN-VP-01294,tlatehtectli,,,31,1,1,0,0.4,[31]
FCN-VP-01295,tlatocaxtia,,,31,1,1,0,0.4,[31]
FCN-VP-01296,tlatōctzin,,,31,1,1,0,0.4,[31]
FCN-VP-01297,tlaxēloliz,,,31,1,1,0,0.4,[31]
FCN-VP-01298,tlipītzah,,,31,1,1,0,0.4,[31]
FCN-VP-01299,tlāixpan,,,31,1,1,0,0.4,[31]
FCN-VP-01300,tonanān,,,31,1,1,0,0.4,[31]
FCN-VP-01301,totiotzitzin,,,31,1,1,0,0.4,[31]
FCN-VP-01302,xiccencuili,,,31,1,1,0,0.4,[31]
FCN-VP-01303,xicnānquili,,,31,1,1,0,0.4,[31]
FCN-VP-01304,xicpatla,,,31,1,1,0,0.4,[31]
FCN-VP-01305,xicpōhua,,,31,1,1,0,0.4,[31]
FCN-VP-01306,xictēmo,,,31,1,1,0,0.4,[31]
FCN-VP-01307,ximochiyacan,,,31,1,1,0,0.4,[31]
FCN-VP-01308,xōchimantli,,,31,1,1,0,0.4,[31]
FCN-VP-01309,ācquiya,,,31,1,1,0,0.4,[31]
FCN-VP-01310,āmatl,,,31,1,1,0,0.4,[31]
FCN-VP-01311,āmatlatehtectli,,,31,1,1,0,0.4,[31]
FCN-VP-01312,īnemiliz,,,31,1,1,0,0.4,[31]
FCN-VP-01313,cahuayoh,alternative form of cahuallo,noun,32,1,1,1,0.9,[32]
FCN-VP-01314,chihchicuēyi,,,32,1,1,0,0.4,[32]
FCN-VP-01315,humans,,,32,1,1,0,0.4,[32]
FCN-VP-01316,hunt,,,32,1,1,0,0.4,[32]
FCN-VP-01317,itlamāmāl,,,32,1,1,0,0.4,[32]
FCN-VP-01318,mītztlamāca,,,32,1,1,0,0.4,[32]
FCN-VP-01319,nochichi,,,32,1,1,0,0.4,[32]
FCN-VP-01320,non-human,,,32,1,1,0,0.4,[32]
FCN-VP-01321,quicahcayāhqui,,,32,1,1,0,0.4,[32]
FCN-VP-01322,quipalehuia,,,32,1,1,0,0.4,[32]
FCN-VP-01323,tla,,,32,1,1,0,0.4,[32]
FCN-VP-01324,tlachicuēnia,,,32,1,1,0,0.4,[32]
FCN-VP-01325,tlanāmictia,,,32,1,1,0,0.4,[32]
FCN-VP-01326,tlapēhuaz,,,32,1,1,0,0.4,[32]
FCN-VP-01327,tlaōniz,,,32,1,1,0,0.4,[32]
FCN-VP-01328,totahtzin,,,32,1,1,0,0.4,[32]
FCN-VP-01329,tēcahcayāhqui,,,32,1,1,0,0.4,[32]
FCN-VP-01330,tēpalehuia,,,32,1,1,0,0.4,[32]
FCN-VP-01331,tētlamāca,,,32,1,1,0,0.4,[32]
FCN-VP-01332,xicchīhua,,,32,1,1,0,0.4,[32]
FCN-VP-01333,xiquitta,,,32,1,1,0,0.4,[32]
FCN-VP-01334,xiquittacān,,,32,1,1,0,0.4,[32]
