entry_id,project_name,source_file,source_reference,lemma_display,ehn_spoken_form,msn_headword,msn_poetic_form,classical_citation_form,part_of_speech,register,register_suggestion,variety,gloss_en,gloss_es,root_family,source_confidence,speaker_validation_status,editorial_status,forms_json,etymology,parser,notes_internal,notes_public
kw::matelexto::1,Flor y Canto Nahuatl,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::matelexto::sense-1,matelexto,,matelexto,,matelexto,noun,,Classical_citation,Classical Nahuatl,obsolete spelling of mantēlextōn,,,high,unreviewed,imported_raw,[],,kaikki_unified,,
kw::mantelex::1,Flor y Canto Nahuatl,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::mantelex::sense-1,mantelex,,mantelex,,mantelex,noun,,Classical_citation,Classical Nahuatl,a tablecloth,,,high,unreviewed,imported_raw,"[{""form"":""mantēlex"",""tags"":[""canonical""],""variety"":""Classical Nahuatl""},{""form"":""manteles"",""tags"":[""alternative""],""variety"":""Classical Nahuatl""}]","From Spanish manteles (“tablecloths”), ultimately from Latin mantēle. Borrowing plural Spanish nouns and reinterpreting them as singular was common in Classical Nahuatl (compare huācax (“cow”), pātox (“duck”)).",kaikki_unified,,
kw::xahcaltontli::1,Flor y Canto Nahuatl,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::xahcaltontli::sense-1,xahcaltontli,,xahcaltontli,,xahcaltontli,noun,,Classical_citation,Classical Nahuatl,diminutive of xahcalli; a small hut,,,high,unreviewed,imported_raw,"[{""form"":""xahcaltōntli"",""tags"":[""canonical""],""variety"":""Classical Nahuatl""},{""form"":""xacaltontli"",""tags"":[""alternative""],""variety"":""Classical Nahuatl""}]",From xahcalli (“thatch hut”) + -tōn.,kaikki_unified,,
kw::xacaltontli::1,Flor y Canto Nahuatl,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::xacaltontli::sense-1,xacaltontli,,xacaltontli,,xacaltontli,noun,,Classical_citation,Classical Nahuatl,obsolete spelling of xahcaltōntli,,,high,unreviewed,imported_raw,[],,kaikki_unified,,
kw::mayehuatl::1,Flor y Canto Nahuatl,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::mayehuatl::sense-1,mayehuatl,,mayehuatl,,mayehuatl,noun,,Classical_citation,Classical Nahuatl,glove,,,high,unreviewed,imported_raw,"[{""form"":""māyēhuatl"",""tags"":[""canonical""],""variety"":""Classical Nahuatl""},{""form"":""mayeuatl"",""tags"":[""alternative""],""variety"":""Classical Nahuatl""}]",From māitl (“hand”) + ēhuatl (“skin”).,kaikki_unified,,
kw::acalyacatl::1,Flor y Canto Nahuatl,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::acalyacatl::sense-1,acalyacatl,,acalyacatl,,acalyacatl,noun,,Classical_citation,Classical Nahuatl,bow (of a ship),,,high,unreviewed,imported_raw,"[{""form"":""ācalyacatl"",""tags"":[""canonical""],""variety"":""Classical Nahuatl""}]",From ācalli (“water vessel”) + yacatl (“nose”).,kaikki_unified,,
kw::cochihuaniton::1,Flor y Canto Nahuatl,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::cochihuaniton::sense-1,cochihuaniton,,cochihuaniton,,cochihuaniton,noun,,Classical_citation,Classical Nahuatl,diminutive of cochīhuani; a small bed sheet.,,,high,unreviewed,imported_raw,"[{""form"":""cochīhuanitōn"",""tags"":[""canonical""],""variety"":""Classical Nahuatl""},{""form"":""cochiuanito"",""tags"":[""alternative""],""variety"":""Classical Nahuatl""},{""form"":""cochiuaniton"",""tags"":[""alternative""],""variety"":""Classical Nahuatl""}]",From cochīhuani (“bed sheet”) + -tōn.,kaikki_unified,,
kw::cochiuaniton::1,Flor y Canto Nahuatl,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::cochiuaniton::sense-1,cochiuaniton,,cochiuaniton,,cochiuaniton,noun,,Classical_citation,Classical Nahuatl,obsolete spelling of cochīhuanitōn,,,high,unreviewed,imported_raw,[],,kaikki_unified,,
kw::cochiuanito::1,Flor y Canto Nahuatl,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::cochiuanito::sense-1,cochiuanito,,cochiuanito,,cochiuanito,noun,,Classical_citation,Classical Nahuatl,obsolete spelling of cochīhuanitōn,,,high,unreviewed,imported_raw,[],,kaikki_unified,,
kw::tlanomitl::1,Flor y Canto Nahuatl,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::tlanomitl::sense-1,tlanomitl,,tlanomitl,,tlanomitl,noun,,Classical_citation,Classical Nahuatl,ivory,,,high,unreviewed,imported_raw,[],"From tlantli (“tooth, teeth”) + omitl (“bone”).",kaikki_unified,,
kw::mazatl-elefante-icoatlan::1,Flor y Canto Nahuatl,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::mazatl elefante icoatlan::sense-1,mazatl elefante icoatlan,,mazatl elefante icoatlan,,mazatl elefante icoatlan,noun,,Classical_citation,Classical Nahuatl,ivory,,,high,unreviewed,imported_raw,"[{""form"":""mazātl elefante īcōātlan"",""tags"":[""canonical""],""variety"":""Classical Nahuatl""},{""form"":""maçatl elefante ycoatlan"",""tags"":[""alternative""],""variety"":""Classical Nahuatl""}]","From mazātl (“deer, wild animal”) + Spanish elefante (“elephant”) + īcōātlan (“its fang”).",kaikki_unified,,
kw::ma-atl-elefante-ycoatlan::1,Flor y Canto Nahuatl,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::maçatl elefante ycoatlan::sense-1,maçatl elefante ycoatlan,,maçatl elefante ycoatlan,,maçatl elefante ycoatlan,noun,,Classical_citation,Classical Nahuatl,obsolete spelling of mazātl elefānte īcōātlan,,,high,unreviewed,imported_raw,[],,kaikki_unified,,
kw::coatlantli::1,Flor y Canto Nahuatl,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::coatlantli::sense-1,coatlantli,,coatlantli,,coatlantli,noun,,Classical_citation,Classical Nahuatl,fang,,,high,unreviewed,imported_raw,"[{""form"":""cōātlantli"",""tags"":[""canonical""],""variety"":""Classical Nahuatl""}]","From cōātl (“snake”) + tlantli (“tooth”), due to its elongated shape.",kaikki_unified,,
kw::coatlantli::2,Flor y Canto Nahuatl,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::coatlantli::sense-2,coatlantli,,coatlantli,,,noun,,Needs_review,Central Nahuatl,fang,,,high,unreviewed,imported_raw,[],"From cōātl (“snake”) + tlantli (“tooth”), due to its elongated shape.",kaikki_unified,,
kw::caxtillan-tlaxcalli::1,Flor y Canto Nahuatl,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::caxtillan tlaxcalli::sense-1,Caxtillan tlaxcalli,,Caxtillan tlaxcalli,,Caxtillan tlaxcalli,noun,,Classical_citation,Classical Nahuatl,wheat bread,,,high,unreviewed,imported_raw,"[{""form"":""Caxtīllān tlaxcalli"",""tags"":[""canonical""],""variety"":""Classical Nahuatl""},{""form"":""castillãtlaxcalli"",""tags"":[""alternative""],""variety"":""Classical Nahuatl""},{""form"":""castillan tlaxcalli"",""tags"":[""alternative""],""variety"":""Classical Nahuatl""}]",From Caxtīllān (“Spain”) + tlaxcalli (“bread”).,kaikki_unified,,
kw::castillan-tlaxcalli::1,Flor y Canto Nahuatl,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::castillan tlaxcalli::sense-1,castillan tlaxcalli,,castillan tlaxcalli,,castillan tlaxcalli,noun,,Classical_citation,Classical Nahuatl,obsolete spelling of Caxtīllān tlaxcalli,,,high,unreviewed,imported_raw,[],,kaikki_unified,,
kw::castillatlaxcalli::1,Flor y Canto Nahuatl,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::castillatlaxcalli::sense-1,castillatlaxcalli,,castillatlaxcalli,,castillatlaxcalli,noun,,Classical_citation,Classical Nahuatl,obsolete spelling of Caxtīllān tlaxcalli,,,high,unreviewed,imported_raw,[],,kaikki_unified,,
kw::trigo-tlaxcalli::1,Flor y Canto Nahuatl,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::trigo tlaxcalli::sense-1,trigo tlaxcalli,,trigo tlaxcalli,,trigo tlaxcalli,noun,,Classical_citation,Classical Nahuatl,wheat bread,,,high,unreviewed,imported_raw,[],From Spanish trigo (“wheat”) + tlaxcalli (“bread”).,kaikki_unified,,
kw::hueyi-teopixcatlahtoani::1,Flor y Canto Nahuatl,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::hueyi teopixcatlahtoani::sense-1,hueyi teopixcatlahtoani,,hueyi teopixcatlahtoani,,hueyi teopixcatlahtoani,noun,,Classical_citation,Classical Nahuatl,"pope, pontiff",,,high,unreviewed,imported_raw,"[{""form"":""huēyi teōpixcātlahtoāni"",""tags"":[""canonical""],""variety"":""Classical Nahuatl""},{""form"":""uey teopixcatlatoani"",""tags"":[""alternative""],""variety"":""Classical Nahuatl""},{""form"":""yei teopixcatlatoani"",""tags"":[""alternative""],""variety"":""Classical Nahuatl""}]","From huēyi (“something great”) + teōpixqui (“priest”) + tlahtoāni (“ruler, sovereign”).",kaikki_unified,,
kw::uey-teopixcatlatoani::1,Flor y Canto Nahuatl,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::uey teopixcatlatoani::sense-1,uey teopixcatlatoani,,uey teopixcatlatoani,,uey teopixcatlatoani,noun,,Classical_citation,Classical Nahuatl,obsolete spelling of huēyi teōpixcātlahtoāni,,,high,unreviewed,imported_raw,[],,kaikki_unified,,
kw::yei-teopixcatlatoani::1,Flor y Canto Nahuatl,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::yei teopixcatlatoani::sense-1,yei teopixcatlatoani,,yei teopixcatlatoani,,yei teopixcatlatoani,noun,,Classical_citation,Classical Nahuatl,obsolete spelling of huēyi teōpixcātlahtoāni,,,high,unreviewed,imported_raw,[],,kaikki_unified,,
kw::teopixcatlahtoani::1,Flor y Canto Nahuatl,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::teopixcatlahtoani::sense-1,teopixcatlahtoani,,teopixcatlahtoani,,teopixcatlahtoani,noun,,Classical_citation,Classical Nahuatl,a governor of priests; a bishop or archbishop.,,,high,unreviewed,imported_raw,"[{""form"":""teōpixcātlahtoāni"",""tags"":[""animate"",""canonical""],""variety"":""Classical Nahuatl""},{""form"":""teōpixcātlahtohqueh"",""tags"":[""plural""],""variety"":""Classical Nahuatl""},{""form"":""teopixcatlatoani"",""tags"":[""alternative""],""variety"":""Classical Nahuatl""}]","From teōpixqui (“priest”) + tlahtoāni (“sovereign, ruler”).",kaikki_unified,,
kw::teopixcatlatoani::1,Flor y Canto Nahuatl,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::teopixcatlatoani::sense-1,teopixcatlatoani,,teopixcatlatoani,,teopixcatlatoani,noun,,Classical_citation,Classical Nahuatl,obsolete spelling of teōpixcātlahtoāni,,,high,unreviewed,imported_raw,[],,kaikki_unified,,
kw::hueyi::1,Flor y Canto Nahuatl,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::hueyi::sense-1,hueyi,,hueyi,,hueyi,noun,,Classical_citation,Classical Nahuatl,"Something large, big, great, etc.",,,high,unreviewed,imported_raw,"[{""form"":""huēyi"",""tags"":[""canonical""],""variety"":""Classical Nahuatl""},{""form"":""uei"",""tags"":[""alternative""],""variety"":""Classical Nahuatl""},{""form"":""uey"",""tags"":[""alternative""],""variety"":""Classical Nahuatl""},{""form"":""vei"",""tags"":[""alternative""],""variety"":""Classical Nahuatl""},{""form"":""vey"",""tags"":[""alternative""],""variety"":""Classical Nahuatl""},{""form"":""huēy"",""tags"":[""alternative""],""variety"":""Classical Nahuatl""}]","From Proto-Nahuan *weey(ɨ), from Proto-Uto-Aztecan *wïL~wïLu (via reduplication).",kaikki_unified,,
kw::hueyi::2,Flor y Canto Nahuatl,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::hueyi::sense-2,hueyi,,hueyi,,,adj,,Needs_review,Central Nahuatl,"large, big, great.",,,high,unreviewed,imported_raw,[],"From Proto-Nahuan *weey(ɨ), from Proto-Uto-Aztecan *wïL~wïLu (via reduplication).",kaikki_unified,,
kw::hueyi::3,Flor y Canto Nahuatl,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::hueyi::sense-3,hueyi,hueyi,hueyi,,,adj,,EHN_colloquial,Eastern Huasteca Nahuatl,"big, great.",,,high,unreviewed,imported_raw,"[{""form"":""huehhueyi"",""tags"":[""plural""],""variety"":""Eastern Huasteca Nahuatl""}]","From Proto-Nahuan *weey(ɨ), from Proto-Uto-Aztecan *wïL~wïLu (via reduplication).",kaikki_unified,,
kw::vey-atl::1,Flor y Canto Nahuatl,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::vey atl::sense-1,vey atl,,vey atl,,vey atl,noun,,Classical_citation,Classical Nahuatl,obsolete spelling of huēyi ātl,,,high,unreviewed,imported_raw,[],,kaikki_unified,,
kw::veiatl::1,Flor y Canto Nahuatl,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::veiatl::sense-1,veiatl,,veiatl,,veiatl,noun,,Classical_citation,Classical Nahuatl,obsolete spelling of huēyi ātl,,,high,unreviewed,imported_raw,[],,kaikki_unified,,
kw::uey-atl::1,Flor y Canto Nahuatl,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::uey atl::sense-1,uey atl,,uey atl,,uey atl,noun,,Classical_citation,Classical Nahuatl,obsolete spelling of huēyi ātl,,,high,unreviewed,imported_raw,[],,kaikki_unified,,
kw::ueyatezcatl::1,Flor y Canto Nahuatl,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::ueyatezcatl::sense-1,ueyatezcatl,,ueyatezcatl,,ueyatezcatl,noun,,Classical_citation,Classical Nahuatl,obsolete spelling of huēyi ātezcatl,,,high,unreviewed,imported_raw,[],,kaikki_unified,,
kw::vei-atezcatl::1,Flor y Canto Nahuatl,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::vei atezcatl::sense-1,vei atezcatl,,vei atezcatl,,vei atezcatl,noun,,Classical_citation,Classical Nahuatl,obsolete spelling of huēyi ātezcatl,,,high,unreviewed,imported_raw,[],,kaikki_unified,,
kw::vey-atezcatl::1,Flor y Canto Nahuatl,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::vey atezcatl::sense-1,vey atezcatl,,vey atezcatl,,vey atezcatl,noun,,Classical_citation,Classical Nahuatl,obsolete spelling of huēyi ātezcatl,,,high,unreviewed,imported_raw,[],,kaikki_unified,,
kw::hueyi-teopixcatlahtohcayotl::1,Flor y Canto Nahuatl,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::hueyi teopixcatlahtohcayotl::sense-1,hueyi teopixcatlahtohcayotl,,hueyi teopixcatlahtohcayotl,,hueyi teopixcatlahtohcayotl,noun,,Classical_citation,Classical Nahuatl,papacy,,,high,unreviewed,imported_raw,"[{""form"":""huēyi teōpixcātlahtohcāyōtl"",""tags"":[""canonical""],""variety"":""Classical Nahuatl""},{""form"":""uei teopixcatlatocayotl"",""tags"":[""alternative""],""variety"":""Classical Nahuatl""},{""form"":""vei teupixcatlatocayotl"",""tags"":[""alternative""],""variety"":""Classical Nahuatl""}]",From huēyi teōpixcātlahtoāni (“pope”) + -yōtl.,kaikki_unified,,
kw::uei-teopixcatlatocayotl::1,Flor y Canto Nahuatl,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::uei teopixcatlatocayotl::sense-1,uei teopixcatlatocayotl,,uei teopixcatlatocayotl,,uei teopixcatlatocayotl,noun,,Classical_citation,Classical Nahuatl,obsolete spelling of huēyi teōpixcātlahtohcāyōtl,,,high,unreviewed,imported_raw,[],,kaikki_unified,,
kw::vei-teupixcatlatocayotl::1,Flor y Canto Nahuatl,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::vei teupixcatlatocayotl::sense-1,vei teupixcatlatocayotl,,vei teupixcatlatocayotl,,vei teupixcatlatocayotl,noun,,Classical_citation,Classical Nahuatl,obsolete spelling of huēyi teōpixcātlahtohcāyōtl,,,high,unreviewed,imported_raw,[],,kaikki_unified,,
kw::hueyi-citlalin::1,Flor y Canto Nahuatl,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::hueyi citlalin::sense-1,hueyi citlalin,,hueyi citlalin,,hueyi citlalin,noun,,Classical_citation,Classical Nahuatl,"The morning star, the planet Venus.",,,high,unreviewed,imported_raw,"[{""form"":""huēyi citlālin"",""tags"":[""canonical""],""variety"":""Classical Nahuatl""},{""form"":""vei citlalin"",""tags"":[""alternative""],""variety"":""Classical Nahuatl""}]",From huēyi (“something large”) + citlālin (“star”).,kaikki_unified,,
kw::vei-citlalin::1,Flor y Canto Nahuatl,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::vei citlalin::sense-1,vei citlalin,,vei citlalin,,vei citlalin,noun,,Classical_citation,Classical Nahuatl,obsolete spelling of huēyi citlālin,,,high,unreviewed,imported_raw,[],,kaikki_unified,,
kw::hueyi-mahpilli::1,Flor y Canto Nahuatl,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::hueyi mahpilli::sense-1,hueyi mahpilli,,hueyi mahpilli,,hueyi mahpilli,noun,,Classical_citation,Classical Nahuatl,thumb,,,high,unreviewed,imported_raw,"[{""form"":""huēyi mahpilli"",""tags"":[""canonical""],""variety"":""Classical Nahuatl""},{""form"":""uei mapilli"",""tags"":[""alternative""],""variety"":""Classical Nahuatl""},{""form"":""vei mapilli"",""tags"":[""alternative""],""variety"":""Classical Nahuatl""}]",huēyi (“something large”) + mahpilli (“finger”),kaikki_unified,,
kw::uei-mapilli::1,Flor y Canto Nahuatl,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::uei mapilli::sense-1,uei mapilli,,uei mapilli,,uei mapilli,noun,,Classical_citation,Classical Nahuatl,obsolete spelling of huēyi mahpilli,,,high,unreviewed,imported_raw,[],,kaikki_unified,,
kw::vei-mapilli::1,Flor y Canto Nahuatl,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::vei mapilli::sense-1,vei mapilli,,vei mapilli,,vei mapilli,noun,,Classical_citation,Classical Nahuatl,obsolete spelling of huēyi mahpilli,,,high,unreviewed,imported_raw,[],,kaikki_unified,,
kw::hueyicayotl::1,Flor y Canto Nahuatl,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::hueyicayotl::sense-1,hueyicayotl,,hueyicayotl,,hueyicayotl,noun,,Classical_citation,Classical Nahuatl,greatness,,,high,unreviewed,imported_raw,"[{""form"":""huēyicāyōtl"",""tags"":[""canonical""],""variety"":""Classical Nahuatl""},{""form"":""veicayotl"",""tags"":[""alternative""],""variety"":""Classical Nahuatl""}]","From huēyi (“something large, great”) + -qui + -yōtl.",kaikki_unified,,
kw::veicayotl::1,Flor y Canto Nahuatl,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::veicayotl::sense-1,veicayotl,,veicayotl,,veicayotl,noun,,Classical_citation,Classical Nahuatl,obsolete spelling of huēyicāyōtl,,,high,unreviewed,imported_raw,[],,kaikki_unified,,
kw::hueyi-tlohtli::1,Flor y Canto Nahuatl,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::hueyi tlohtli::sense-1,hueyi tlohtli,,hueyi tlohtli,,hueyi tlohtli,noun,,Classical_citation,Classical Nahuatl,saker falcon,,,high,unreviewed,imported_raw,"[{""form"":""huēyi tlohtli"",""tags"":[""canonical""],""variety"":""Classical Nahuatl""},{""form"":""uey tlotli"",""tags"":[""alternative""],""variety"":""Classical Nahuatl""},{""form"":""veitlotli"",""tags"":[""alternative""],""variety"":""Classical Nahuatl""},{""form"":""vey tlotli"",""tags"":[""alternative""],""variety"":""Classical Nahuatl""}]",From huēyi (“something large”) + tlohtli (“falcon”).,kaikki_unified,,
kw::vey-tlotli::1,Flor y Canto Nahuatl,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::vey tlotli::sense-1,vey tlotli,,vey tlotli,,vey tlotli,noun,,Classical_citation,Classical Nahuatl,obsolete spelling of huēyi tlohtli,,,high,unreviewed,imported_raw,[],,kaikki_unified,,
kw::veitlotli::1,Flor y Canto Nahuatl,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::veitlotli::sense-1,veitlotli,,veitlotli,,veitlotli,noun,,Classical_citation,Classical Nahuatl,obsolete spelling of huēyi tlohtli,,,high,unreviewed,imported_raw,[],,kaikki_unified,,
kw::uey-tlotli::1,Flor y Canto Nahuatl,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::uey tlotli::sense-1,uey tlotli,,uey tlotli,,uey tlotli,noun,,Classical_citation,Classical Nahuatl,obsolete spelling of huēyi tlohtli,,,high,unreviewed,imported_raw,[],,kaikki_unified,,
kw::uei::1,Flor y Canto Nahuatl,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::uei::sense-1,uei,,uei,,uei,noun,,Classical_citation,Classical Nahuatl,obsolete spelling of huēyi,,,high,unreviewed,imported_raw,[],,kaikki_unified,,
kw::hueyi-cihuapilli::1,Flor y Canto Nahuatl,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::hueyi cihuapilli::sense-1,hueyi cihuapilli,,hueyi cihuapilli,,hueyi cihuapilli,noun,,Classical_citation,Classical Nahuatl,"A female sovereign, a queen.",,,high,unreviewed,imported_raw,"[{""form"":""huēyi cihuāpilli"",""tags"":[""canonical""],""variety"":""Classical Nahuatl""},{""form"":""uey ciuapilli"",""tags"":[""alternative""],""variety"":""Classical Nahuatl""},{""form"":""vey ciuapilli"",""tags"":[""alternative""],""variety"":""Classical Nahuatl""}]",From huēyi (“something great”) + cihuāpilli (“noblewoman”).,kaikki_unified,,
kw::vey-ciuapilli::1,Flor y Canto Nahuatl,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::vey ciuapilli::sense-1,vey ciuapilli,,vey ciuapilli,,vey ciuapilli,noun,,Classical_citation,Classical Nahuatl,obsolete spelling of huēyi cihuāpilli,,,high,unreviewed,imported_raw,[],,kaikki_unified,,
kw::uey-ciuapilli::1,Flor y Canto Nahuatl,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::uey ciuapilli::sense-1,uey ciuapilli,,uey ciuapilli,,uey ciuapilli,noun,,Classical_citation,Classical Nahuatl,obsolete spelling of huēyi cihuāpilli,,,high,unreviewed,imported_raw,[],,kaikki_unified,,
kw::hueyi-altepetl::1,Flor y Canto Nahuatl,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::hueyi altepetl::sense-1,hueyi altepetl,,hueyi altepetl,,hueyi altepetl,noun,,Classical_citation,Classical Nahuatl,city,,,high,unreviewed,imported_raw,"[{""form"":""huēyi āltepētl"",""tags"":[""canonical""],""variety"":""Classical Nahuatl""},{""form"":""ueialtepetl"",""tags"":[""alternative""],""variety"":""Classical Nahuatl""},{""form"":""vei altepetl"",""tags"":[""alternative""],""variety"":""Classical Nahuatl""}]","From huēyi (“something large”) + āltepētl (“city, community”).",kaikki_unified,,
kw::vei-altepetl::1,Flor y Canto Nahuatl,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::vei altepetl::sense-1,vei altepetl,,vei altepetl,,vei altepetl,noun,,Classical_citation,Classical Nahuatl,obsolete spelling of huēyi āltepētl,,,high,unreviewed,imported_raw,[],,kaikki_unified,,
kw::ueialtepetl::1,Flor y Canto Nahuatl,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::ueialtepetl::sense-1,ueialtepetl,,ueialtepetl,,ueialtepetl,noun,,Classical_citation,Classical Nahuatl,obsolete spelling of huēyi āltepētl,,,high,unreviewed,imported_raw,[],,kaikki_unified,,
kw::hueyi-tlahtoani::1,Flor y Canto Nahuatl,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::hueyi tlahtoani::sense-1,hueyi tlahtoani,,hueyi tlahtoani,,hueyi tlahtoani,noun,,Classical_citation,Classical Nahuatl,"A male sovereign, a king, especially the ruler of an āltepētl.",,,high,unreviewed,imported_raw,"[{""form"":""huēyi tlahtoāni"",""tags"":[""canonical""],""variety"":""Classical Nahuatl""},{""form"":""uey tlatoani"",""tags"":[""alternative""],""variety"":""Classical Nahuatl""},{""form"":""vey tlatoani"",""tags"":[""alternative""],""variety"":""Classical Nahuatl""}]","From huēyi (“something great”) + tlahtoāni (“king, speaker”).",kaikki_unified,,
kw::hueyi-atentli::1,Flor y Canto Nahuatl,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::hueyi atentli::sense-1,hueyi atentli,,hueyi atentli,,hueyi atentli,noun,,Classical_citation,Classical Nahuatl,seashore,,,high,unreviewed,imported_raw,"[{""form"":""huēyi ātēntli"",""tags"":[""canonical""],""variety"":""Classical Nahuatl""},{""form"":""uey atentli"",""tags"":[""alternative""],""variety"":""Classical Nahuatl""},{""form"":""vei atentli"",""tags"":[""alternative""],""variety"":""Classical Nahuatl""},{""form"":""vey atentli"",""tags"":[""alternative""],""variety"":""Classical Nahuatl""}]",From huēyi (“something large”) + ātēntli (“shore”).,kaikki_unified,,
kw::vei-atentli::1,Flor y Canto Nahuatl,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::vei atentli::sense-1,vei atentli,,vei atentli,,vei atentli,noun,,Classical_citation,Classical Nahuatl,obsolete spelling of huēyi ātēntli,,,high,unreviewed,imported_raw,[],,kaikki_unified,,
kw::uey-atentli::1,Flor y Canto Nahuatl,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::uey atentli::sense-1,uey atentli,,uey atentli,,uey atentli,noun,,Classical_citation,Classical Nahuatl,obsolete spelling of huēyi ātēntli,,,high,unreviewed,imported_raw,[],,kaikki_unified,,
kw::vey-atentli::1,Flor y Canto Nahuatl,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::vey atentli::sense-1,vey atentli,,vey atentli,,vey atentli,noun,,Classical_citation,Classical Nahuatl,obsolete spelling of huēyi ātēntli,,,high,unreviewed,imported_raw,[],,kaikki_unified,,
kw::hueyi-analli::1,Flor y Canto Nahuatl,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::hueyi analli::sense-1,hueyi analli,,hueyi analli,,hueyi analli,noun,,Classical_citation,Classical Nahuatl,seashore,,,high,unreviewed,imported_raw,"[{""form"":""huēyi ānālli"",""tags"":[""canonical""],""variety"":""Classical Nahuatl""},{""form"":""uey analli"",""tags"":[""alternative""],""variety"":""Classical Nahuatl""},{""form"":""vey analli"",""tags"":[""alternative""],""variety"":""Classical Nahuatl""}]","From huēyi (“something large”) + ānālli (“bank, shore”).",kaikki_unified,,
kw::vey-analli::1,Flor y Canto Nahuatl,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::vey analli::sense-1,vey analli,,vey analli,,vey analli,noun,,Classical_citation,Classical Nahuatl,obsolete spelling of huēyi ānālli,,,high,unreviewed,imported_raw,[],,kaikki_unified,,
kw::uey-analli::1,Flor y Canto Nahuatl,nahuatl_kaikki_unified.json,nahuatl_kaikki_unified.json::uey analli::sense-1,uey analli,,uey analli,,uey analli,noun,,Classical_citation,Classical Nahuatl,obsolete spelling of huēyi ānālli,,,high,unreviewed,imported_raw,[],,kaikki_unified,,
